ID,Country,Province,Lat,Long,Confirmed,Recovered,Deaths,Date
1019674,Italy,Liguria,44.41149315,8.9326992,34452.0,20881.0,1879.0,2020-11-06
1019675,Italy,Lombardia,45.46679409,9.190347404,242947.0,107463.0,18118.0,2020-11-06
1019676,Italy,Marche,43.61675973,13.5188753,17656.0,7379.0,1037.0,2020-11-06
1019677,Italy,Molise,41.55774754,14.65916051,2199.0,749.0,45.0,2020-11-06
1019678,Italy,P.A. Bolzano,46.49933453,11.35662422,11572.0,4196.0,330.0,2020-11-06
1019679,Italy,P.A. Trento,46.06893511,11.12123097,10453.0,7561.0,459.0,2020-11-06
1019680,Italy,Piemonte,45.0732745,7.680687483,89458.0,36993.0,4549.0,2020-11-06
1019681,Italy,Puglia,41.12559576,16.86736689,23881.0,7450.0,802.0,2020-11-06
1019682,Italy,Sardegna,39.21531192,9.110616306,11412.0,3477.0,249.0,2020-11-06
1019683,Italy,Sicilia,38.11569725,13.362356699999998,28825.0,8684.0,628.0,2020-11-06
1019684,Italy,Toscana,43.76923077,11.25588885,57680.0,16738.0,1502.0,2020-11-06
1019685,Italy,Umbria,43.10675841,12.38824698,13591.0,4532.0,174.0,2020-11-06
1019686,Italy,Valle d'Aosta,45.73750286,7.320149366,3963.0,1600.0,195.0,2020-11-06
1019687,Italy,Veneto,45.43490485,12.33845213,72092.0,25612.0,2543.0,2020-11-06
1019742,Kosovo,,42.602636,20.902977,22934.0,15981.0,732.0,2020-11-06
1019746,Latvia,,56.8796,24.6032,7476.0,1444.0,95.0,2020-11-06
1019751,Liechtenstein,,47.14,9.55,741.0,481.0,3.0,2020-11-06
1019752,Lithuania,,55.1694,23.8813,20720.0,6275.0,185.0,2020-11-06
1019753,Luxembourg,,49.8153,6.1296,21806.0,12094.0,180.0,2020-11-06
1019760,Malta,,35.9375,14.3754,6893.0,4832.0,73.0,2020-11-06
1019796,Moldova,,47.4116,28.3699,80501.0,60220.0,1882.0,2020-11-06
1019797,Monaco,,43.7333,7.4167,454.0,331.0,2.0,2020-11-06
1019799,Montenegro,,42.708678000000006,19.37439,22079.0,15294.0,328.0,2020-11-06
1019807,Netherlands,Drenthe,52.862485,6.6184350000000025,5771.0,0.0,86.0,2020-11-06
1019808,Netherlands,Flevoland,52.550383,5.515162,7412.0,0.0,115.0,2020-11-06
1019809,Netherlands,Friesland,53.087337,5.7925,6409.0,0.0,93.0,2020-11-06
1019810,Netherlands,Gelderland,52.061738,5.939114,38426.0,0.0,888.0,2020-11-06
1019811,Netherlands,Groningen,53.217922,6.741514,6497.0,0.0,38.0,2020-11-06
1019812,Netherlands,Limburg,51.209227,5.93387,17947.0,0.0,815.0,2020-11-06
1019813,Netherlands,Noord-Brabant,51.561174,5.184942,61827.0,0.0,1796.0,2020-11-06
1019814,Netherlands,Noord-Holland,52.60090600000001,4.918688,73995.0,0.0,1084.0,2020-11-06
1019815,Netherlands,Overijssel,52.444558,6.441722,22692.0,0.0,433.0,2020-11-06
1019816,Netherlands,Sint Maarten,18.0425,-63.0548,877.0,780.0,23.0,2020-11-06
1019817,Netherlands,Unknown,51.937835,5.163824,2549.0,0.0,26.0,2020-11-06
1019818,Netherlands,Utrecht,52.084251,5.163824,34162.0,0.0,557.0,2020-11-06
1019819,Netherlands,Zeeland,51.47936,3.861559,4226.0,0.0,83.0,2020-11-06
1019820,Netherlands,Zuid-Holland,51.937835,4.462114,115817.0,0.0,1873.0,2020-11-06
1019825,North Macedonia,,41.6086,21.7453,37499.0,22835.0,1096.0,2020-11-06
1019826,Norway,,60.472,8.4689,23835.0,11863.0,285.0,2020-11-06
1019865,Poland,,51.9194,19.1451,493765.0,188675.0,7287.0,2020-11-06
1019866,Portugal,,39.3999,-8.2245,166900.0,93754.0,2792.0,2020-11-06
1019868,Romania,,45.9432,24.9668,287062.0,195971.0,7663.0,2020-11-06
1019957,San Marino,,43.9424,12.4578,1043.0,754.0,42.0,2020-11-06
1019961,Serbia,,44.0165,21.0059,57958.0,0.0,871.0,2020-11-06
1019965,Slovakia,,48.669,19.699,71088.0,16990.0,317.0,2020-11-06
1019966,Slovenia,,46.1512,14.9955,42658.0,18825.0,497.0,2020-11-06
1019972,Spain,Aragon,41.5976,-0.9057,62653.0,3772.0,1780.0,2020-11-06
1019973,Spain,Asturias,43.3614,-5.8593,14257.0,1063.0,534.0,2020-11-06
1019974,Spain,Baleares,39.710358,2.995148,19946.0,1533.0,376.0,2020-11-06
1019975,Spain,C. Valenciana,39.484,-0.7533,70114.0,9970.0,1886.0,2020-11-06
1019976,Spain,Canarias,28.2916,-16.6291,18088.0,1537.0,296.0,2020-11-06
1019977,Spain,Cantabria,43.1828,-3.9878,11112.0,2287.0,258.0,2020-11-06
1019978,Spain,Castilla - La Mancha,39.2796,-3.0977,70817.0,6392.0,3452.0,2020-11-06
1019979,Spain,Castilla y Leon,41.8357,-4.3976,92867.0,8716.0,3834.0,2020-11-06
1019980,Spain,Catalonia,41.5912,1.5209,257588.0,26203.0,7225.0,2020-11-06
1019981,Spain,Ceuta,35.8894,-5.3213,2053.0,163.0,32.0,2020-11-06
1019982,Spain,Extremadura,39.4937,-6.0679,22804.0,2652.0,770.0,2020-11-06
1019983,Spain,Galicia,42.5751,-8.1339,38062.0,9204.0,977.0,2020-11-06
1019984,Spain,La Rioja,42.2871,-2.5396,13817.0,3107.0,482.0,2020-11-06
1019985,Spain,Madrid,40.4168,-3.7038,319651.0,40736.0,10842.0,2020-11-06
1019986,Spain,Melilla,35.2923,-2.9381,3327.0,125.0,24.0,2020-11-06
1019987,Spain,Murcia,37.9922,-1.1307,41387.0,2180.0,389.0,2020-11-06
1019988,Spain,Navarra,42.6954,-1.6761,35577.0,3905.0,747.0,2020-11-06
1019989,Spain,Pais Vasco,42.9896,-2.6189,73564.0,16160.0,2148.0,2020-11-06
1019990,Spain,Unknown,40.4168,-3.0977,0.0,0.0,0.0,2020-11-06
1019994,Sweden,Blekinge,56.2784,15.018,1154.0,0.0,19.0,2020-11-06
1019995,Sweden,Dalarna,61.0917,14.6664,3856.0,0.0,186.0,2020-11-06
1019996,Sweden,Gavleborg,61.3012,16.1534,4234.0,0.0,171.0,2020-11-06
1019997,Sweden,Gotland,57.4684,18.4867,544.0,0.0,7.0,2020-11-06
1019998,Sweden,Halland,56.8967,12.8034,4052.0,0.0,89.0,2020-11-06
1019999,Sweden,Jamtland Harjedalen,63.1712,14.9592,1736.0,0.0,64.0,2020-11-06
1020000,Sweden,Jonkoping,57.3708,14.3439,7705.0,0.0,190.0,2020-11-06
1020001,Sweden,Kalmar,57.235,16.1849,1481.0,0.0,64.0,2020-11-06
1020002,Sweden,Kronoberg,56.7183,14.4115,2906.0,0.0,126.0,2020-11-06
1020003,Sweden,Norrbotten,66.8309,20.3992,2620.0,0.0,88.0,2020-11-06
1020004,Sweden,Orebro,59.535,15.0066,5957.0,0.0,177.0,2020-11-06
1020005,Sweden,Ostergotland,58.3454,15.5198,6770.0,0.0,256.0,2020-11-06
1020006,Sweden,Skane,55.9903,13.5958,12641.0,0.0,297.0,2020-11-06
1020007,Sweden,Sormland,59.0336,16.7519,3587.0,0.0,257.0,2020-11-06
1020008,Sweden,Stockholm,59.6025,18.1384,41615.0,0.0,2456.0,2020-11-06
1020009,Sweden,Uppsala,60.0092,17.2715,6943.0,0.0,257.0,2020-11-06
1020010,Sweden,Varmland,59.7294,13.2354,1966.0,0.0,76.0,2020-11-06
1020011,Sweden,Vasterbotten,65.3337,16.5162,1793.0,0.0,32.0,2020-11-06
1020012,Sweden,Vasternorrland,63.4276,17.7292,2355.0,0.0,138.0,2020-11-06
1020013,Sweden,Vastmanland,59.6714,16.2159,4461.0,0.0,185.0,2020-11-06
1020014,Sweden,Vastra Gotaland,58.2528,13.0596,28085.0,0.0,887.0,2020-11-06
1020015,Switzerland,,46.8182,8.2275,211913.0,87300.0,2710.0,2020-11-06
1020025,Turkey,,38.9637,35.2433,389256.0,334293.0,10722.0,2020-11-06
1023301,Ukraine,Cherkasy Oblast,49.4444,32.0598,10292.0,5762.0,114.0,2020-11-06
1023302,Ukraine,Chernihiv Oblast,51.4982,31.2893,9787.0,1821.0,89.0,2020-11-06
1023303,Ukraine,Chernivtsi Oblast,48.2917,25.9352,24079.0,11048.0,491.0,2020-11-06
1023304,Ukraine,Crimea Republic*,45.2835,34.2008,10494.0,6112.0,157.0,2020-11-06
1023305,Ukraine,Dnipropetrovsk Oblast,48.4647,35.0462,17014.0,7053.0,462.0,2020-11-06
1023306,Ukraine,Donetsk Oblast,48.0159,37.8028,13128.0,3651.0,169.0,2020-11-06
1023307,Ukraine,Ivano-Frankivsk Oblast,48.9226,24.7111,23032.0,11251.0,462.0,2020-11-06
1023308,Ukraine,Kharkiv Oblast,49.9935,36.2304,41131.0,8546.0,561.0,2020-11-06
1023309,Ukraine,Kherson Oblast,46.6354,32.6169,5027.0,2175.0,107.0,2020-11-06
1023310,Ukraine,Khmelnytskyi Oblast,49.423,26.9871,18438.0,8717.0,281.0,2020-11-06
1023311,Ukraine,Kiev,50.4501,30.5234,42375.0,15218.0,841.0,2020-11-06
1023312,Ukraine,Kiev Oblast,50.053,30.7667,18763.0,8911.0,454.0,2020-11-06
1023313,Ukraine,Kirovohrad Oblast,48.5079,32.2623,2891.0,1474.0,99.0,2020-11-06
1023314,Ukraine,Luhansk Oblast,48.574,39.3078,4214.0,1955.0,101.0,2020-11-06
1023315,Ukraine,Lviv Oblast,49.8397,24.0297,32425.0,18600.0,954.0,2020-11-06
1023316,Ukraine,Mykolaiv Oblast,46.975,31.9946,9605.0,2767.0,185.0,2020-11-06
1023317,Ukraine,Odessa Oblast,46.4846,30.7326,27392.0,6899.0,408.0,2020-11-06
1023318,Ukraine,Poltava Oblast,49.5883,34.5514,11337.0,5320.0,220.0,2020-11-06
1023319,Ukraine,Rivne Oblast,50.6199,26.2516,21026.0,15952.0,276.0,2020-11-06
1023320,Ukraine,Sevastopol*,44.6054,33.522,2883.0,1916.0,76.0,2020-11-06
1023321,Ukraine,Sumy Oblast,50.9077,34.7981,13635.0,5421.0,218.0,2020-11-06
1023322,Ukraine,Ternopil Oblast,49.5535,25.5948,21708.0,17344.0,286.0,2020-11-06
1023323,Ukraine,Vinnytsia Oblast,49.2331,28.4682,11923.0,6869.0,212.0,2020-11-06
1023324,Ukraine,Volyn Oblast,50.7472,25.3254,15313.0,9155.0,303.0,2020-11-06
1023325,Ukraine,Zakarpattia Oblast,48.6208,22.2879,16268.0,7423.0,409.0,2020-11-06
1023326,Ukraine,Zaporizhia Oblast,47.8388,35.1396,12196.0,2601.0,128.0,2020-11-06
1023327,Ukraine,Zhytomyr Oblast,50.2547,28.6587,17189.0,9611.0,295.0,2020-11-06
1023329,United Kingdom,Anguilla,18.2206,-63.0686,3.0,3.0,0.0,2020-11-06
1023330,United Kingdom,Bermuda,32.3078,-64.7505,207.0,179.0,9.0,2020-11-06
1023331,United Kingdom,British Virgin Islands,18.4207,-64.64,71.0,70.0,1.0,2020-11-06
1023333,United Kingdom,Channel Islands,49.3723,-2.3644,921.0,751.0,48.0,2020-11-06
1023334,United Kingdom,England,52.3555,-1.1743,975504.0,0.0,42736.0,2020-11-06
1023335,United Kingdom,Falkland Islands (Malvinas),-51.7963,-59.5236,13.0,13.0,0.0,2020-11-06
1023336,United Kingdom,Gibraltar,36.1408,-5.3536,770.0,673.0,0.0,2020-11-06
1023337,United Kingdom,Isle of Man,54.2361,-4.5481,357.0,326.0,24.0,2020-11-06
1023338,United Kingdom,Montserrat,16.742498,-62.187366,13.0,12.0,1.0,2020-11-06
1023339,United Kingdom,Northern Ireland,54.7877,-6.4923,41969.0,0.0,760.0,2020-11-06
1023340,United Kingdom,Scotland,56.4907,-4.2026,70732.0,0.0,2997.0,2020-11-06
1023341,United Kingdom,Turks and Caicos Islands,21.69400000000001,-71.7979,707.0,691.0,6.0,2020-11-06
1023342,United Kingdom,Unknown,32.3078,-59.5236,0.0,0.0,0.0,2020-11-06
1023343,United Kingdom,Wales,52.1307,-3.7837,58279.0,0.0,1982.0,2020-11-06
1023353,Albania,,41.1533,20.1683,23705.0,12002.0,557.0,2020-11-07
1023355,Andorra,,42.5063,1.5218,5319.0,4043.0,75.0,2020-11-07
1023359,Armenia,,40.0691,45.0382,104249.0,63258.0,1533.0,2020-11-07
1023369,Azerbaijan,,40.1431,47.5769,63748.0,48049.0,824.0,2020-11-07
1023375,Belgium,,50.8333,4.469936,494168.0,29357.0,12907.0,2020-11-07
1023380,Bosnia and Herzegovina,,43.9159,17.6791,61212.0,30654.0,1490.0,2020-11-07
1023410,Bulgaria,,42.7339,25.4858,74485.0,23805.0,1632.0,2020-11-07
1023523,Croatia,,45.1,15.2,64704.0,48410.0,752.0,2020-11-07
1023526,Czech Republic,,49.8175,15.473,411220.0,237757.0,4681.0,2020-11-07
1023527,Denmark,Faroe Islands,61.8926,-6.9118,495.0,493.0,0.0,2020-11-07
1023528,Denmark,Greenland,71.7069,-42.6043,17.0,17.0,0.0,2020-11-07
1023529,Denmark,,56.2639,9.5018,54230.0,39490.0,740.0,2020-11-07
1023539,Estonia,,58.5953,25.0136,5933.0,4184.0,73.0,2020-11-07
1023543,Finland,,61.92411,25.748151,17385.0,12700.0,362.0,2020-11-07
1023545,France,French Polynesia,-17.6797,-149.4068,9995.0,4842.0,39.0,2020-11-07
1023549,France,New Caledonia,-20.904305,165.618042,29.0,28.0,0.0,2020-11-07
1023552,France,Saint Pierre and Miquelon,46.8852,-56.3159,16.0,12.0,0.0,2020-11-07
1023553,France,St Martin,18.0708,-63.0501,604.0,522.0,12.0,2020-11-07
1023554,France,,46.2276,2.2137,1754202.0,107259.0,39861.0,2020-11-07
1023557,Georgia,,42.3154,43.3569,54852.0,39773.0,441.0,2020-11-07
1023558,Germany,Baden-Wurttemberg,48.6616,9.3501,99046.0,63194.0,2111.0,2020-11-07
1023559,Germany,Bayern,48.7904,11.4979,130635.0,87989.0,2913.0,2020-11-07
1023560,Germany,Berlin,52.52,13.405,39383.0,24025.0,294.0,2020-11-07
1023561,Germany,Brandenburg,52.4125,12.5316,10861.0,7271.0,226.0,2020-11-07
1023562,Germany,Bremen,53.0793,8.8017,7088.0,4109.0,86.0,2020-11-07
1023563,Germany,Hamburg,53.5511,9.9937,16854.0,9920.0,304.0,2020-11-07
1023564,Germany,Hessen,50.6521,9.1624,53161.0,30620.0,753.0,2020-11-07
1023565,Germany,Mecklenburg-Vorpommern,53.6127,12.4296,3693.0,2160.0,29.0,2020-11-07
1023566,Germany,Niedersachsen,52.6367,9.8451,45002.0,30553.0,817.0,2020-11-07
1023567,Germany,Nordrhein-Westfalen,51.4332,7.6616,168205.0,103662.0,2341.0,2020-11-07
1023568,Germany,Rheinland-Pfalz,50.1183,7.309,25721.0,15381.0,316.0,2020-11-07
1023569,Germany,Saarland,49.3964,7.023,8835.0,6111.0,205.0,2020-11-07
1023570,Germany,Sachsen,51.1045,13.2017,25878.0,11528.0,402.0,2020-11-07
1023571,Germany,Sachsen-Anhalt,51.9503,11.6923,6587.0,4157.0,90.0,2020-11-07
1023572,Germany,Schleswig-Holstein,54.2194,9.6961,9823.0,6754.0,200.0,2020-11-07
1023573,Germany,Thuringen,51.011,10.8453,8831.0,6050.0,219.0,2020-11-07
1023574,Germany,Unknown,51.4332,9.9937,8511.0,0.0,0.0,2020-11-07
1023576,Greece,,39.0742,21.8243,54809.0,23074.0,749.0,2020-11-07
1023583,Vatican City,,41.9029,12.4534,27.0,15.0,0.0,2020-11-07
1023585,Hungary,,47.1625,19.5033,104943.0,24847.0,2357.0,2020-11-07
1023586,Iceland,,64.9631,-19.0208,5063.0,4335.0,18.0,2020-11-07
1023627,Ireland,,53.1424,-7.6921,64855.0,23364.0,1945.0,2020-11-07
1023629,Italy,Abruzzo,42.35122196,13.39843823,13936.0,4445.0,596.0,2020-11-07
1023630,Italy,Basilicata,40.63947052,15.80514834,3277.0,799.0,63.0,2020-11-07
1023631,Italy,Calabria,38.90597598,16.59440194,7106.0,2175.0,136.0,2020-11-07
1023632,Italy,Campania,40.83956555,14.25084984,82318.0,16001.0,811.0,2020-11-07
1023633,Italy,Emilia-Romagna,44.49436681,11.3417208,69049.0,28619.0,4781.0,2020-11-07
1023634,Italy,Friuli Venezia Giulia,45.6494354,13.76813649,14224.0,6422.0,442.0,2020-11-07
1023635,Italy,Lazio,41.89277044,12.48366722,63325.0,12892.0,1397.0,2020-11-07
1023636,Italy,Liguria,44.41149315,8.9326992,35544.0,21522.0,1914.0,2020-11-07
1023637,Italy,Lombardia,45.46679409,9.190347404,254436.0,108581.0,18226.0,2020-11-07
1023638,Italy,Marche,43.61675973,13.5188753,18287.0,7415.0,1045.0,2020-11-07
1023639,Italy,Molise,41.55774754,14.65916051,2351.0,749.0,45.0,2020-11-07
1023640,Italy,P.A. Bolzano,46.49933453,11.35662422,12345.0,4528.0,337.0,2020-11-07
1023641,Italy,P.A. Trento,46.06893511,11.12123097,10704.0,7622.0,464.0,2020-11-07
1023642,Italy,Piemonte,45.0732745,7.680687483,93895.0,37812.0,4594.0,2020-11-07
1023643,Italy,Puglia,41.12559576,16.86736689,24935.0,7546.0,816.0,2020-11-07
1023644,Italy,Sardegna,39.21531192,9.110616306,11837.0,3513.0,253.0,2020-11-07
1023645,Italy,Sicilia,38.11569725,13.362356699999998,30188.0,8788.0,663.0,2020-11-07
1023646,Italy,Toscana,43.76923077,11.25588885,60467.0,17352.0,1532.0,2020-11-07
1023647,Italy,Umbria,43.10675841,12.38824698,14279.0,4731.0,178.0,2020-11-07
1023648,Italy,Valle d'Aosta,45.73750286,7.320149366,4080.0,1697.0,202.0,2020-11-07
1023649,Italy,Veneto,45.43490485,12.33845213,75907.0,25682.0,2568.0,2020-11-07
1023704,Kosovo,,42.602636,20.902977,22934.0,15981.0,732.0,2020-11-07
1023708,Latvia,,56.8796,24.6032,7880.0,1444.0,96.0,2020-11-07
1023713,Liechtenstein,,47.14,9.55,765.0,481.0,3.0,2020-11-07
1023714,Lithuania,,55.1694,23.8813,22660.0,6860.0,195.0,2020-11-07
1023715,Luxembourg,,49.8153,6.1296,21806.0,12094.0,180.0,2020-11-07
1023722,Malta,,35.9375,14.3754,7039.0,5000.0,74.0,2020-11-07
1023758,Moldova,,47.4116,28.3699,81675.0,61314.0,1891.0,2020-11-07
1023759,Monaco,,43.7333,7.4167,483.0,331.0,2.0,2020-11-07
1023761,Montenegro,,42.708678000000006,19.37439,22379.0,15544.0,333.0,2020-11-07
1023769,Netherlands,Drenthe,52.862485,6.6184350000000025,5879.0,0.0,87.0,2020-11-07
1023770,Netherlands,Flevoland,52.550383,5.515162,7566.0,0.0,116.0,2020-11-07
1023771,Netherlands,Friesland,53.087337,5.7925,6485.0,0.0,93.0,2020-11-07
1023772,Netherlands,Gelderland,52.061738,5.939114,39146.0,0.0,891.0,2020-11-07
1023773,Netherlands,Groningen,53.217922,6.741514,6581.0,0.0,39.0,2020-11-07
1023774,Netherlands,Limburg,51.209227,5.93387,18279.0,0.0,816.0,2020-11-07
1023775,Netherlands,Noord-Brabant,51.561174,5.184942,63052.0,0.0,1813.0,2020-11-07
1023776,Netherlands,Noord-Holland,52.60090600000001,4.918688,75171.0,0.0,1089.0,2020-11-07
1023777,Netherlands,Overijssel,52.444558,6.441722,23158.0,0.0,441.0,2020-11-07
1023778,Netherlands,Sint Maarten,18.0425,-63.0548,886.0,787.0,23.0,2020-11-07
1023779,Netherlands,Unknown,51.937835,5.163824,2570.0,0.0,26.0,2020-11-07
1023780,Netherlands,Utrecht,52.084251,5.163824,34611.0,0.0,564.0,2020-11-07
1023781,Netherlands,Zeeland,51.47936,3.861559,4316.0,0.0,83.0,2020-11-07
1023782,Netherlands,Zuid-Holland,51.937835,4.462114,117587.0,0.0,1902.0,2020-11-07
1023787,North Macedonia,,41.6086,21.7453,38782.0,23011.0,1110.0,2020-11-07
1023788,Norway,,60.472,8.4689,24243.0,11863.0,285.0,2020-11-07
1023827,Poland,,51.9194,19.1451,521640.0,200510.0,7636.0,2020-11-07
1023828,Portugal,,39.3999,-8.2245,173540.0,97747.0,2848.0,2020-11-07
1023830,Romania,,45.9432,24.9668,296999.0,201114.0,7793.0,2020-11-07
1023919,San Marino,,43.9424,12.4578,1043.0,754.0,42.0,2020-11-07
1023923,Serbia,,44.0165,21.0059,60635.0,0.0,880.0,2020-11-07
1023927,Slovakia,,48.669,19.699,73667.0,18354.0,351.0,2020-11-07
1023928,Slovenia,,46.1512,14.9955,44270.0,20767.0,531.0,2020-11-07
1023934,Spain,Aragon,41.5976,-0.9057,62653.0,3772.0,1780.0,2020-11-07
1023935,Spain,Asturias,43.3614,-5.8593,14257.0,1063.0,534.0,2020-11-07
1023936,Spain,Baleares,39.710358,2.995148,19946.0,1533.0,376.0,2020-11-07
1023937,Spain,C. Valenciana,39.484,-0.7533,70114.0,9970.0,1886.0,2020-11-07
1023938,Spain,Canarias,28.2916,-16.6291,18088.0,1537.0,296.0,2020-11-07
1023939,Spain,Cantabria,43.1828,-3.9878,11112.0,2287.0,258.0,2020-11-07
1023940,Spain,Castilla - La Mancha,39.2796,-3.0977,70817.0,6392.0,3452.0,2020-11-07
1023941,Spain,Castilla y Leon,41.8357,-4.3976,92867.0,8716.0,3834.0,2020-11-07
1023942,Spain,Catalonia,41.5912,1.5209,257588.0,26203.0,7225.0,2020-11-07
1023943,Spain,Ceuta,35.8894,-5.3213,2053.0,163.0,32.0,2020-11-07
1023944,Spain,Extremadura,39.4937,-6.0679,22804.0,2652.0,770.0,2020-11-07
1023945,Spain,Galicia,42.5751,-8.1339,38062.0,9204.0,977.0,2020-11-07
1023946,Spain,La Rioja,42.2871,-2.5396,13817.0,3107.0,482.0,2020-11-07
1023947,Spain,Madrid,40.4168,-3.7038,319651.0,40736.0,10842.0,2020-11-07
1023948,Spain,Melilla,35.2923,-2.9381,3327.0,125.0,24.0,2020-11-07
1023949,Spain,Murcia,37.9922,-1.1307,41387.0,2180.0,389.0,2020-11-07
1023950,Spain,Navarra,42.6954,-1.6761,35577.0,3905.0,747.0,2020-11-07
1023951,Spain,Pais Vasco,42.9896,-2.6189,73564.0,16160.0,2148.0,2020-11-07
1023952,Spain,Unknown,40.4168,-3.0977,0.0,0.0,0.0,2020-11-07
1023956,Sweden,Blekinge,56.2784,15.018,1154.0,0.0,19.0,2020-11-07
1023957,Sweden,Dalarna,61.0917,14.6664,3856.0,0.0,186.0,2020-11-07
1023958,Sweden,Gavleborg,61.3012,16.1534,4234.0,0.0,171.0,2020-11-07
1023959,Sweden,Gotland,57.4684,18.4867,544.0,0.0,7.0,2020-11-07
1023960,Sweden,Halland,56.8967,12.8034,4052.0,0.0,89.0,2020-11-07
1023961,Sweden,Jamtland Harjedalen,63.1712,14.9592,1736.0,0.0,64.0,2020-11-07
1023962,Sweden,Jonkoping,57.3708,14.3439,7705.0,0.0,190.0,2020-11-07
1023963,Sweden,Kalmar,57.235,16.1849,1481.0,0.0,64.0,2020-11-07
1023964,Sweden,Kronoberg,56.7183,14.4115,2906.0,0.0,126.0,2020-11-07
1023965,Sweden,Norrbotten,66.8309,20.3992,2620.0,0.0,88.0,2020-11-07
1023966,Sweden,Orebro,59.535,15.0066,5957.0,0.0,177.0,2020-11-07
1023967,Sweden,Ostergotland,58.3454,15.5198,6770.0,0.0,256.0,2020-11-07
1023968,Sweden,Skane,55.9903,13.5958,12641.0,0.0,297.0,2020-11-07
1023969,Sweden,Sormland,59.0336,16.7519,3587.0,0.0,257.0,2020-11-07
1023970,Sweden,Stockholm,59.6025,18.1384,41615.0,0.0,2456.0,2020-11-07
1023971,Sweden,Uppsala,60.0092,17.2715,6943.0,0.0,257.0,2020-11-07
1023972,Sweden,Varmland,59.7294,13.2354,1966.0,0.0,76.0,2020-11-07
1023973,Sweden,Vasterbotten,65.3337,16.5162,1793.0,0.0,32.0,2020-11-07
1023974,Sweden,Vasternorrland,63.4276,17.7292,2355.0,0.0,138.0,2020-11-07
1023975,Sweden,Vastmanland,59.6714,16.2159,4461.0,0.0,185.0,2020-11-07
1023976,Sweden,Vastra Gotaland,58.2528,13.0596,28085.0,0.0,887.0,2020-11-07
1023977,Switzerland,,46.8182,8.2275,211913.0,87300.0,2749.0,2020-11-07
1023987,Turkey,,38.9637,35.2433,391739.0,336221.0,10803.0,2020-11-07
1027263,Ukraine,Cherkasy Oblast,49.4444,32.0598,10461.0,5854.0,117.0,2020-11-07
1027264,Ukraine,Chernihiv Oblast,51.4982,31.2893,9947.0,1821.0,89.0,2020-11-07
1027265,Ukraine,Chernivtsi Oblast,48.2917,25.9352,24559.0,11169.0,495.0,2020-11-07
1027266,Ukraine,Crimea Republic*,45.2835,34.2008,10700.0,6365.0,164.0,2020-11-07
1027267,Ukraine,Dnipropetrovsk Oblast,48.4647,35.0462,17446.0,7333.0,485.0,2020-11-07
1027268,Ukraine,Donetsk Oblast,48.0159,37.8028,13546.0,4533.0,177.0,2020-11-07
1027269,Ukraine,Ivano-Frankivsk Oblast,48.9226,24.7111,23561.0,11285.0,467.0,2020-11-07
1027270,Ukraine,Kharkiv Oblast,49.9935,36.2304,42139.0,9250.0,570.0,2020-11-07
1027271,Ukraine,Kherson Oblast,46.6354,32.6169,5249.0,2244.0,107.0,2020-11-07
1027272,Ukraine,Khmelnytskyi Oblast,49.423,26.9871,19017.0,9292.0,328.0,2020-11-07
1027273,Ukraine,Kiev,50.4501,30.5234,43229.0,16380.0,852.0,2020-11-07
1027274,Ukraine,Kiev Oblast,50.053,30.7667,19274.0,9051.0,461.0,2020-11-07
1027275,Ukraine,Kirovohrad Oblast,48.5079,32.2623,3018.0,1514.0,103.0,2020-11-07
1027276,Ukraine,Luhansk Oblast,48.574,39.3078,4345.0,2188.0,104.0,2020-11-07
1027277,Ukraine,Lviv Oblast,49.8397,24.0297,32982.0,20484.0,968.0,2020-11-07
1027278,Ukraine,Mykolaiv Oblast,46.975,31.9946,9949.0,2989.0,191.0,2020-11-07
1027279,Ukraine,Odessa Oblast,46.4846,30.7326,27894.0,7359.0,412.0,2020-11-07
1027280,Ukraine,Poltava Oblast,49.5883,34.5514,11699.0,5415.0,227.0,2020-11-07
1027281,Ukraine,Rivne Oblast,50.6199,26.2516,21403.0,16247.0,282.0,2020-11-07
1027282,Ukraine,Sevastopol*,44.6054,33.522,2964.0,1955.0,77.0,2020-11-07
1027283,Ukraine,Sumy Oblast,50.9077,34.7981,14103.0,5686.0,224.0,2020-11-07
1027284,Ukraine,Ternopil Oblast,49.5535,25.5948,21907.0,17601.0,287.0,2020-11-07
1027285,Ukraine,Vinnytsia Oblast,49.2331,28.4682,12216.0,6980.0,218.0,2020-11-07
1027286,Ukraine,Volyn Oblast,50.7472,25.3254,15795.0,9559.0,308.0,2020-11-07
1027287,Ukraine,Zakarpattia Oblast,48.6208,22.2879,16670.0,7444.0,413.0,2020-11-07
1027288,Ukraine,Zaporizhia Oblast,47.8388,35.1396,12734.0,2627.0,128.0,2020-11-07
1027289,Ukraine,Zhytomyr Oblast,50.2547,28.6587,17791.0,9924.0,299.0,2020-11-07
1027291,United Kingdom,Anguilla,18.2206,-63.0686,3.0,3.0,0.0,2020-11-07
1027292,United Kingdom,Bermuda,32.3078,-64.7505,209.0,181.0,9.0,2020-11-07
1027293,United Kingdom,British Virgin Islands,18.4207,-64.64,71.0,70.0,1.0,2020-11-07
1027295,United Kingdom,Channel Islands,49.3723,-2.3644,921.0,751.0,48.0,2020-11-07
1027296,United Kingdom,England,52.3555,-1.1743,997379.0,0.0,43064.0,2020-11-07
1027297,United Kingdom,Falkland Islands (Malvinas),-51.7963,-59.5236,13.0,13.0,0.0,2020-11-07
